# stan_version_major = 2
# stan_version_minor = 5
# stan_version_patch = 0
# model = rats_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = rats_3.data.R
# init = 2 (Default)
# random
#   seed = 1160071740
# output
#   file = rats_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,beta.29,beta.30,mu_alpha,mu_beta,sigmasq_y,sigmasq_alpha,sigmasq_beta,sigma_y,sigma_alpha,sigma_beta,alpha0
-447.633,0.804241,0.415723,3,7,0,246.611,244.67,251.775,229.706,229.25,247.35,231.096,248.591,289.628,219.3,256.55,224.041,238.447,265.668,243.823,246.326,230.048,234.347,256.444,245.462,247.176,225.426,227.152,244.207,239.118,258.168,254.15,238.775,222.737,240.104,6.21977,6.54552,6.4451,5.35067,6.48816,6.24177,6.00049,6.04665,6.81387,5.81636,6.16611,6.81542,6.01523,6.47736,5.8663,6.041,6.7393,5.754,6.33619,5.86029,6.21726,6.10293,6.17203,6.15641,7.00062,6.14947,5.98203,6.19099,5.85103,5.89441,242.155,6.13307,40.0844,172.354,0.110834,6.33122,13.1283,0.332917,107.228
-439.539,1,0.415723,3,7,0,242.112,246.002,250.826,232.641,229.434,243.973,226.999,250.496,282.846,224.205,251.74,224.804,238.421,262.694,241.812,244.731,231.065,242.447,253.301,243.615,251.337,226.754,225.16,247.1,239.553,261.445,258.305,241.205,221.335,241.963,5.91554,6.89869,6.55117,4.9127,6.41331,6.2439,6.13382,6.74048,7.07911,5.84933,7.09527,6.37103,6.0741,6.68002,5.90644,6.13913,6.20737,6.01227,6.56533,6.17073,6.41504,5.8814,6.01246,6.0382,6.68325,6.45813,6.06838,6.24277,5.885,5.98823,241.766,6.27881,44.3771,156.001,0.202474,6.66161,12.49,0.449972,103.633
-431.974,0.977312,0.415723,3,7,0,238.124,249.715,253.09,232.684,234.525,254.695,228.06,247.127,283.35,215.601,262.142,228.037,245.931,273.976,243.83,245.011,233.925,239.021,253.348,239.442,246.06,226.323,233.018,243.939,231.349,249.096,251.147,244.775,215.593,242.346,6.22276,7.19097,6.3337,5.72237,6.74936,5.81867,5.6916,6.15831,7.07558,5.8144,6.61729,5.95563,6.45533,6.6376,5.00656,5.79378,6.1825,5.76418,6.48386,5.87712,6.25261,5.89157,5.46657,5.80856,7.06066,6.47338,5.76134,5.55156,5.53932,6.20036,244.923,6.04054,28.8738,240.696,0.32577,5.37344,15.5144,0.570763,112.031
-438.104,0.819087,0.415723,3,7,0,239.694,244.531,253.352,237.451,226.671,254.043,223.665,249.801,282.949,215.899,260.727,225.949,241.53,267.91,245.35,247.718,235.07,241.841,255.427,241.56,251.027,229.81,227.488,242.333,234.701,254.566,256.427,241.394,214.246,241.121,6.1167,7.28999,6.94733,4.77879,6.35177,5.92535,6.05623,5.86062,6.96334,5.59695,6.4388,5.53582,6.30358,6.74806,5.19183,6.11072,6.31888,5.94301,6.19591,6.00554,6.62269,5.82879,5.78291,5.90636,6.82633,6.61768,5.7752,5.58327,5.49141,5.92178,244.346,6.06839,32.0996,303.796,0.278012,5.66565,17.4297,0.527269,110.842
-434.8,0.95856,0.415723,3,7,0,240.083,251.617,251.643,231.228,233.98,250.272,229.637,248.616,282.107,222.907,256.235,229.297,243.995,269.344,241.416,245.558,232.977,243.323,253.62,241.816,242.873,226.518,229.923,248.197,233.016,247.225,254.574,241.238,219.782,242.965,6.70986,6.82603,6.70443,5.66082,6.80412,6.5131,5.84746,6.60674,7.11358,5.98978,7.23073,6.83107,6.05221,6.95473,5.68305,6.02899,6.20409,5.81558,6.59757,5.99158,6.5033,5.83886,5.65028,6.08944,7.03442,6.64011,6.25975,5.7697,5.64901,6.18616,241.414,6.38106,41.7182,131.868,0.274194,6.45896,11.4834,0.523635,101.031
-428.649,0.977208,0.415723,3,7,0,239.845,243.992,252.175,237.193,230.514,250.383,227.426,248.357,283.963,215.194,260.342,224.966,242.278,268.381,239.448,245.776,230.664,236.688,250.821,242.004,254.972,225.504,227.246,242.93,237.905,258.328,253.284,242.843,214.557,240.721,5.70141,6.82589,6.45276,5.10582,6.53016,6.10621,5.94693,6.18454,6.81701,5.95399,6.4914,6.00351,6.04414,6.54364,5.14898,5.71403,6.16434,5.90287,6.17903,5.94621,6.57047,6.06161,6.03186,6.14096,6.65342,6.56069,5.81618,5.8732,5.73336,6.27097,241.004,6.09437,29.8703,280.142,0.150667,5.46537,16.7374,0.388159,106.928
-426.651,0.602407,0.415723,3,7,0,240.405,243.433,252.21,236.653,231.183,251.027,227.23,249.352,282.653,216.058,259.216,225.453,242.163,268.524,240.782,245.822,229.747,238.923,251.111,242.496,252.542,225.586,228.692,242.97,237.554,258.108,253.643,243.483,216.612,242.375,5.55294,6.73215,6.55822,5.21403,6.42095,6.17967,5.84184,6.33791,6.90005,5.87915,6.32399,5.98916,6.03977,6.36575,5.24367,5.7778,6.04112,5.76592,6.14813,5.8483,6.38078,6.21218,5.82828,6.12436,6.66226,6.67985,5.90362,5.91469,5.68325,6.21776,244.184,6.18329,29.2225,230.624,0.19126,5.40579,15.1863,0.437333,108.152
-426.217,0.559579,0.415723,3,7,0,241.011,244.233,248.796,234.846,232.272,251.126,228.004,247.667,282.614,218.393,259.536,226.411,242.816,269.356,241.207,246.275,228.891,236.424,250.191,243.486,252.895,225.475,226.975,241.87,236.297,255.541,254.108,243.181,216.433,242.67,5.717,6.98883,6.62486,5.15824,6.46427,6.03019,6.03237,6.45031,6.78248,5.81917,6.0942,5.99405,6.22126,6.45389,5.37702,5.86246,6.13768,5.92901,6.07555,5.838,6.31267,6.13052,5.78665,6.07578,6.50711,6.48539,5.88688,5.98449,5.49366,6.23263,243.385,6.1115,30.8547,198.933,0.195957,5.5547,14.1044,0.44267,108.932
-428.457,0.792837,0.415723,3,7,0,241.93,251.163,251.373,228.946,232.654,251.803,229.802,251.737,283.187,218.793,262.386,225.348,239.396,268.496,251.595,247.999,232.075,239.358,256.323,240.975,250.19,227.543,231.395,246.716,230.648,253.222,255.907,242.816,218.582,241.142,6.09892,7.11242,6.4022,5.38231,6.5873,6.08805,6.14048,6.30251,7.2126,5.91348,7.1361,6.04288,6.00047,7.0767,5.31367,5.88916,6.40871,5.63808,6.27172,6.14694,6.39134,5.73044,5.81041,6.27111,7.011,6.63705,5.89874,6.22583,5.44893,5.89517,242.462,6.20565,33.5925,218.635,0.214112,5.7959,14.7863,0.462722,105.937
-444.238,0.53353,0.415723,3,7,0,238.044,242.872,250.681,233.158,230.969,247.379,226.747,244.586,285.565,219.302,250.906,229.588,243.543,267.978,232.488,241.242,235.053,238.224,250.947,240.728,249.252,221.945,225.603,246.11,237.777,252.378,257.426,244.449,218.218,242.777,5.69235,7.073,6.40134,5.34687,6.58014,6.11017,5.71775,6.68541,6.76499,5.54899,6.53704,5.97467,6.16594,6.72994,5.4554,5.52576,6.18321,5.87352,6.45156,5.88641,6.61343,6.37434,5.91283,5.32266,6.98038,6.86567,5.7044,5.80698,5.77968,6.20499,241.312,6.13531,44.6922,212.092,0.473282,6.68522,14.5634,0.687955,106.335
-435.823,0.981716,0.415723,3,7,0,239.061,249.279,251.663,231.423,234.268,252.939,230.047,250.994,277.778,215.755,260.503,228.031,240.954,269.403,249.479,246.476,229.669,242.589,254.593,243.483,249.112,222.838,230.107,240.276,234.976,255.455,253.159,248.275,218.949,238.305,6.57302,7.28752,6.66479,5.04033,6.66762,6.70699,5.93616,6.35324,7.25609,5.80781,6.5553,6.01154,6.48758,6.9909,5.41389,6.40954,6.27971,5.74532,6.34921,6.05942,6.50258,5.52871,5.86797,5.87323,7.14824,6.60763,5.94551,5.8767,5.46018,6.27876,240.212,6.31352,30.9765,175.317,0.230132,5.56565,13.2407,0.47972,101.315
-433.551,0.989686,0.415723,3,7,0,241.124,252,249.967,230.379,232.061,249.75,227.594,249.048,279.915,217.672,260.293,227.212,242.583,274.29,245.424,245.033,230.683,243.583,255.866,241.421,246.205,221.294,226.625,240.636,236.074,252.963,249.51,244.335,217.631,238.725,6.3409,7.20977,6.77291,4.98554,6.68232,6.48127,5.60979,6.37274,7.31716,5.94512,6.7391,6.10666,6.55624,6.42844,5.61795,6.27603,6.33829,5.91401,6.24922,6.13474,6.65911,5.79078,5.63663,5.84566,6.76261,6.47285,6.37721,6.15094,5.56118,6.40223,239.668,6.30872,34.0398,193.761,0.211139,5.83436,13.9198,0.459499,100.876
-431.283,0.982481,0.415723,3,7,0,238.768,243.743,254.584,234.37,230.881,249.643,229.439,246.937,287.159,220.592,256.609,228.439,242.138,262.825,240.701,245.333,233.206,236.973,252.657,241.778,250.861,227.212,229.955,249.199,232.889,254.978,258.922,241.63,217.689,243.534,5.84585,6.91379,6.18127,5.74964,6.49902,5.98013,6.40284,6.47105,6.82604,5.79219,6.8992,6.22433,5.75284,6.98555,5.28117,5.63105,6.37735,5.87207,6.64331,6.03609,6.2421,5.93938,5.9128,6.09435,7.08561,6.65749,5.48805,5.65742,5.85056,5.91456,243.982,6.136,29.5674,243.457,0.280646,5.43759,15.6031,0.52976,108.99
-431.009,0.972059,0.415723,3,7,0,239.273,244.849,254.175,236.049,229.675,250.389,229.987,247.488,285.804,221.695,257.294,229.137,241.71,263.409,241.951,244.945,235.24,236.705,253.574,243.265,250.413,226.084,228.498,248.92,233.371,255.961,258.3,239.685,218.339,244.439,5.84853,6.99173,6.1487,5.78701,6.41374,5.89694,6.30237,6.31044,6.88648,5.79418,6.92507,6.07508,5.85736,7.04842,5.29588,5.55085,6.44478,5.85686,6.69973,6.05172,6.23989,5.84753,5.70087,6.13956,7.07496,6.55517,5.69925,5.93327,5.94758,5.78507,243.949,6.18735,30.5016,265.552,0.251594,5.52283,16.2958,0.501592,107.827
-435.915,0.71921,0.415723,3,7,0,236.209,249.367,248.11,230.214,234.307,247.268,229.881,250.325,290.091,216.948,257.557,229.323,245.598,269.357,241.042,244.531,231.753,244.395,254.22,239.827,243.498,226.731,224.946,243.081,239.79,255.993,257.091,242.323,217.538,240.586,6.39357,7.11721,6.9772,5.00826,6.66179,6.11689,5.9809,6.43131,7.37131,6.08974,6.68104,6.05711,6.46432,6.55956,5.55187,5.844,6.23165,6.04605,6.17624,5.78247,6.38341,5.68345,5.70071,6.1881,6.58911,6.42443,5.45177,5.81304,5.95253,6.21444,245.488,6.18794,36.8639,215.492,0.206074,6.07157,14.6796,0.453954,109.354
-437.77,0.757508,0.415723,3,7,0,242.561,246.08,253.768,235.478,228.958,251.751,229.315,247.853,277.693,217.19,259.04,231.032,239.535,268.206,245.979,244.405,233.468,236.283,249.467,243.417,252.967,225.747,230.724,246.189,231.919,251.326,254.045,242.646,216.569,240.099,5.71246,7.06804,5.81331,5.71295,6.31804,6.3552,6.00947,6.59156,7.02277,5.7855,6.74063,5.98417,6.0221,6.96765,5.26849,6.11001,6.42758,5.34505,6.6491,6.22776,6.17736,5.85427,5.69691,5.64924,7.31724,6.7565,6.27805,5.98125,5.44944,5.7421,238.906,6.18051,40.9364,201.971,0.301314,6.39816,14.2116,0.548921,102.935
-435.072,0.911424,0.415723,3,7,0,236.288,251.019,252.367,229.832,233.564,249.283,230.273,246.758,291.27,220.194,255.945,224.163,245.341,268.368,241.265,246.627,230.917,243.782,255.633,238.403,244.663,225.068,225.623,244.732,236.264,254.433,255.191,243.31,218.875,243.078,6.24162,7.02685,6.98331,4.95865,6.7377,5.8403,5.98501,6.1094,7.16942,5.91066,6.97568,6.06065,6.31659,6.48066,5.65544,5.55187,5.92374,5.97857,6.16274,5.97634,6.3705,5.68996,5.75317,6.20152,6.70449,6.43871,5.41906,5.76937,5.68647,6.32772,245.96,6.07117,35.012,227.174,0.211207,5.9171,15.0723,0.459573,112.394
-432.109,1,0.415723,3,7,0,239.304,245.858,249.626,232.118,231.06,247.271,230.949,242.8,285.173,220.562,255.981,227.904,240.874,268.693,240.272,243.28,234.788,242.727,251.763,243.343,245.913,225.591,225.834,248.188,234.365,257.922,259.222,243.68,219.848,241.13,6.59303,6.97523,6.37749,5.19744,6.54564,6.28769,6.14029,6.1365,7.28847,5.87662,6.94767,5.97264,5.84616,6.77534,5.57714,5.589,6.16801,5.95394,6.37002,5.83239,6.71564,6.25437,5.38638,6.05374,7.03828,6.45686,5.90888,5.26984,5.62671,6.04281,244.661,6.12717,34.4625,200.401,0.348097,5.87047,14.1563,0.589998,109.864
-436.609,0.738055,0.415723,3,7,0,243.43,246.997,255.068,229.37,232.108,254.395,228.715,248.465,282.359,217.661,254.327,229.893,237.75,267.521,241.003,243.578,234.24,238.573,254.843,241.544,249.436,224.425,233.175,244.855,235.522,252.375,252.585,239.144,214.999,240.5,6.06373,6.85779,6.39428,5.27355,6.61936,6.06685,6.07695,6.06403,6.85169,6.13934,6.86986,5.4729,5.42364,6.71982,5.36246,5.75376,6.02329,5.96602,6.37688,6.27711,6.22182,5.97141,5.28977,6.10265,6.63597,6.56649,5.81057,5.64222,6.05179,6.56013,242.677,6.1835,37.9594,205.481,0.216854,6.16112,14.3346,0.465676,106.64
-436.609,0.624155,0.415723,3,7,0,243.43,246.997,255.068,229.37,232.108,254.395,228.715,248.465,282.359,217.661,254.327,229.893,237.75,267.521,241.003,243.578,234.24,238.573,254.843,241.544,249.436,224.425,233.175,244.855,235.522,252.375,252.585,239.144,214.999,240.5,6.06373,6.85779,6.39428,5.27355,6.61936,6.06685,6.07695,6.06403,6.85169,6.13934,6.86986,5.4729,5.42364,6.71982,5.36246,5.75376,6.02329,5.96602,6.37688,6.27711,6.22182,5.97141,5.28977,6.10265,6.63597,6.56649,5.81057,5.64222,6.05179,6.56013,242.677,6.1835,37.9594,205.481,0.216854,6.16112,14.3346,0.465676,106.64
-436.609,0.638924,0.415723,3,7,0,243.43,246.997,255.068,229.37,232.108,254.395,228.715,248.465,282.359,217.661,254.327,229.893,237.75,267.521,241.003,243.578,234.24,238.573,254.843,241.544,249.436,224.425,233.175,244.855,235.522,252.375,252.585,239.144,214.999,240.5,6.06373,6.85779,6.39428,5.27355,6.61936,6.06685,6.07695,6.06403,6.85169,6.13934,6.86986,5.4729,5.42364,6.71982,5.36246,5.75376,6.02329,5.96602,6.37688,6.27711,6.22182,5.97141,5.28977,6.10265,6.63597,6.56649,5.81057,5.64222,6.05179,6.56013,242.677,6.1835,37.9594,205.481,0.216854,6.16112,14.3346,0.465676,106.64
-436.609,0.634997,0.415723,3,7,0,243.43,246.997,255.068,229.37,232.108,254.395,228.715,248.465,282.359,217.661,254.327,229.893,237.75,267.521,241.003,243.578,234.24,238.573,254.843,241.544,249.436,224.425,233.175,244.855,235.522,252.375,252.585,239.144,214.999,240.5,6.06373,6.85779,6.39428,5.27355,6.61936,6.06685,6.07695,6.06403,6.85169,6.13934,6.86986,5.4729,5.42364,6.71982,5.36246,5.75376,6.02329,5.96602,6.37688,6.27711,6.22182,5.97141,5.28977,6.10265,6.63597,6.56649,5.81057,5.64222,6.05179,6.56013,242.677,6.1835,37.9594,205.481,0.216854,6.16112,14.3346,0.465676,106.64
-437.76,0.811036,0.415723,3,7,0,238.824,246.44,249.132,233.54,230.337,245.821,232.032,250.588,285.033,222.281,260.68,229.57,246.435,269.73,244.696,245.746,231.616,242.871,257.45,238.024,248.855,230.743,223.778,244.072,232.185,256.897,255.129,245.679,218.451,239.811,6.21219,7.20747,6.51125,5.58441,6.39035,6.06393,5.82365,6.66426,7.08361,5.58002,6.70429,6.49196,6.82587,6.67095,5.62321,6.0474,6.15904,5.75185,6.35026,5.94604,6.5931,5.81259,6.42645,5.78386,7.1193,6.40223,5.96555,6.29195,5.41024,6.1172,243.835,6.17794,44.7063,219.716,0.182751,6.68628,14.8228,0.427493,107.92
-436.846,0.764879,0.415723,3,7,0,240.992,248.219,255.312,231.456,233.687,250.178,226.435,248.457,282.122,217.778,255.373,227.542,239.038,265.683,242.803,243.364,232.322,239.174,249.374,241.62,251.551,228.743,235.36,243.944,236.812,249.853,253.284,239.472,218.012,241.746,5.9783,7.15942,6.5731,5.20997,6.80185,6.15169,6.24263,6.16816,7.2076,6.43646,6.7949,5.92488,5.78955,6.68552,5.21369,5.8293,6.31938,6.3627,6.39667,6.14902,6.04077,5.93141,5.30532,5.56189,6.72869,6.88012,5.97127,5.67208,5.89293,6.38173,241.645,6.3689,35.2776,139.023,0.380679,5.93949,11.7908,0.616992,101.529
-433.282,0.886351,0.415723,3,7,0,237.842,248.481,250.357,233.04,230.608,249.094,230.121,249.076,286.398,221.464,258.64,225.184,243.453,270.746,239.254,246.332,230.164,241.477,254.893,240.182,242.285,224.294,223.584,246.303,232.662,257.846,252.811,246.847,215.82,242.618,5.8771,6.85255,6.45823,5.50007,6.43402,6.08371,5.8614,6.70777,6.94679,5.28851,6.73538,6.24988,6.52349,6.73714,5.50065,5.94252,6.42667,5.66211,6.63208,6.06003,6.31996,5.91578,6.26662,6.11478,7.09701,6.29224,5.86005,6.22442,5.38474,6.05769,242.153,6.07538,40.1352,284.002,0.188227,6.33523,16.8524,0.433851,108.495
-430.51,0.928717,0.415723,3,7,0,242.606,247.217,250.252,229.876,232.481,248.464,229.726,246.63,287.021,221.768,261.219,226.227,241.811,268.165,244.313,242.117,232.161,238.576,255.116,238.553,248.406,224.415,228.425,244.823,234.796,253.148,252.928,241.769,213.192,238.242,6.14992,6.8666,6.55908,5.43327,6.57848,6.82153,6.12265,6.3915,7.23475,5.93953,6.60575,6.11581,5.81875,6.5304,4.71422,6.07561,6.37689,6.27152,6.53334,5.98663,6.56785,6.04945,5.61675,5.98593,7.02148,6.64976,6.16683,6.04006,5.79318,5.90317,243.937,6.28386,28.6187,206.651,0.289173,5.34965,14.3754,0.537748,105.692
-446.897,0.579397,0.415723,3,7,0,238.714,249.186,253.851,232.269,230.679,246.721,229.083,248.855,279.172,218.634,253.307,230.747,245.301,269.649,244.347,241.555,230.864,240.622,254.161,244.486,250.432,225.714,229.888,248.491,239.865,252.965,255.161,240.888,216.973,242.876,6.21228,7.60568,6.54718,5.08954,6.88733,5.50193,5.58088,6.28432,7.17028,5.82448,7.14093,6.03854,6.56019,7.09449,6.07059,5.47424,5.64277,5.77459,6.67519,6.06122,5.90372,5.50145,5.81832,6.22535,7.19242,6.63852,5.63504,5.56019,5.57886,5.79002,239.82,6.15601,43.2862,158.852,0.363451,6.57923,12.6037,0.602869,104.388
-445.577,0.861931,0.415723,3,7,0,241.477,246.95,249.39,230.725,233.426,251.518,230.44,245.782,289.804,220.16,263.508,228.421,239.414,268.782,242.359,247.318,230.926,243.218,249.874,244.454,243.476,223.916,228.461,239.301,228.386,255.715,251.561,239.032,219.046,243.452,5.8588,6.69449,6.30736,5.21324,6.3296,6.48598,6.35364,6.30141,7.06252,5.4472,6.57591,6.11481,5.79317,6.37008,4.62803,6.3749,6.48585,5.86131,6.57118,6.17977,6.56133,5.89161,6.00663,5.99714,6.8055,6.66487,5.8605,5.95953,5.92967,6.386,245.865,6.1581,41.1118,262.222,0.305292,6.41185,16.1933,0.552533,110.387
-429.051,0.856028,0.415723,3,7,0,241.549,246.79,250.978,231.358,233.797,251.979,228.51,248.644,283.497,222.263,260.709,231.344,240.322,265.677,242.401,242.176,231.485,238.984,248.939,243.71,246.255,221.995,226.073,243.346,233.453,252.953,254.949,240.86,215.823,241.484,5.81826,7.10986,6.42255,5.31301,6.12393,6.48956,5.84493,6.11444,7.39276,5.49394,6.64168,5.99597,5.79308,6.44454,5.04194,5.81585,6.291,6.01394,6.67912,5.85519,6.63126,5.76028,5.87921,5.85281,6.64869,6.72106,5.9335,5.72802,5.58866,6.0436,244.316,6.20734,35.0505,195.177,0.186426,5.92034,13.9706,0.431771,107.755
-437.012,0.813502,0.415723,3,7,0,237.112,247.417,251.199,232.165,227.092,246.874,230.507,248.592,286.116,216.028,257.832,226.292,245.617,269.897,243.264,250.923,233.2,244.07,254.056,238.467,248.346,226.882,231.09,247.914,235.954,256.303,254.587,242.543,218.472,240.556,6.2539,7.04284,6.48394,5.01201,6.89862,5.75103,6.16992,6.26701,6.88993,5.99527,6.892,6.10469,6.18973,6.71476,5.84346,5.91994,6.04369,5.47741,6.25953,6.24246,5.82738,6.13461,5.6519,5.89912,7.40908,6.41869,5.87895,6.17434,5.79237,5.72889,238.672,6.0207,32.1535,246.889,0.328029,5.6704,15.7127,0.572738,106.217
-441.241,0.676387,0.415723,3,7,0,241.892,246.781,254.21,232.157,237.815,252.581,229.746,251.496,282.534,218.253,262.915,225.861,242.331,266.346,240.563,244.561,234.238,241.443,251.709,239.902,248.687,226.787,227.292,247.113,234.108,250.72,259.361,241.182,215.156,248.093,5.58541,6.79202,6.20328,5.19503,6.55021,5.82778,6.04835,6.22803,7.06314,5.89744,6.8298,5.82466,5.97218,7.03343,5.39207,5.92218,5.72718,6.13963,6.45693,5.87419,6.24755,5.16386,6.17782,6.07014,6.63415,6.48339,5.47659,5.63659,5.74309,6.10221,243.249,6.22181,37.1697,227.816,0.279265,6.09669,15.0936,0.528455,106.369
-447.96,0.706314,0.415723,3,7,0,239.338,250.637,252.063,228.088,233.353,244.959,222.09,248.848,285.032,221.957,260.147,227.075,241.473,264.888,243.049,244.596,230.81,243.659,255.18,240.742,250.79,228.631,228.723,243.459,230.258,250.011,256.795,244.77,223.349,242.359,6.22184,6.44788,6.38638,5.22222,6.11318,5.71643,6.18557,6.13601,7.10325,5.58615,6.64571,5.97268,6.32298,6.86404,5.32781,5.47936,6.3765,5.85398,6.58809,5.66456,6.24422,6.02251,6.18729,6.21707,6.81721,6.87539,6.09496,5.26888,5.98848,5.99754,241.905,5.93943,35.1396,130.515,0.321145,5.92787,11.4243,0.566697,111.238
-446.586,0.973919,0.415723,3,7,0,243.401,246.83,254.018,232.278,231.018,252.797,230.096,248.527,285.07,220.38,258.283,226.268,243.405,270.416,241.356,247.087,233.264,243.391,254.458,245.849,246.397,223.225,227.608,245.035,240.792,257.255,253.581,245.565,213.519,247.243,6.34748,7.73372,6.56296,4.70392,6.55571,6.27852,5.49558,6.05568,6.66758,5.82104,6.94569,6.15255,5.95792,6.35171,5.11988,6.20235,6.55219,5.99599,6.75724,6.09436,6.59868,5.6005,5.22292,5.88001,6.596,6.4151,6.08241,5.79721,4.98347,6.01766,245.252,6.14986,45.2755,281.852,0.349131,6.72871,16.7884,0.590873,109.955
-444.348,0.966758,0.415723,3,7,0,241.799,244.7,252.252,232.728,235.658,241.704,234.159,246.265,286.626,221.454,259.09,227.002,248.162,267.269,243.233,243.92,236.227,242.359,254.432,238.459,246.713,227.381,228.343,244.003,235.071,259.886,257.717,239.524,218.516,241.958,5.64708,7.46737,6.69877,5.12369,6.33658,5.96307,5.81219,6.36516,7.22255,5.52171,6.79984,5.88817,5.87397,6.57071,5.51182,5.36498,6.72004,6.01089,6.59077,5.81529,6.24313,5.49208,5.43968,6.02652,6.79718,6.92793,5.54903,5.85746,5.70137,6.44549,245.813,6.04513,37.5699,173.805,0.404313,6.12943,13.1835,0.635856,112.82
-451.609,0.883576,0.415723,3,7,0,240.685,247.807,253.285,235.035,237.187,244.345,234.955,250.645,284.128,225.575,259.896,231.164,249.541,270.919,240.177,244.001,235.526,242.084,252.34,235.601,245.872,228.296,228.504,244.289,236.716,258.694,256.033,239.456,217.504,242.869,5.62474,7.52329,6.80772,5.39966,6.72739,6.09266,5.82949,6.55729,7.56459,5.86129,6.92975,5.7125,5.85193,6.59226,5.28677,5.51989,7.03323,5.97526,6.58163,5.74336,6.05893,5.55098,5.68931,5.96573,7.07815,6.53848,5.7725,5.96876,5.35028,6.52536,241.656,6.07838,36.6206,205.642,0.3923,6.05149,14.3402,0.626338,107.932
-449.023,0.988982,0.415723,3,7,0,241.704,247.36,254.226,236.035,236.032,245.343,233.452,248.637,283.193,225.553,259.439,229.695,247.044,270.021,240.175,244.272,233.696,243.22,254.527,236.233,244.757,227.593,224.811,243.708,237.422,257.257,256.238,238.317,217.62,241.978,5.68129,7.42809,6.56781,5.28628,6.57371,5.98996,5.79641,6.58473,7.67926,6.00965,6.75546,5.65986,5.88902,6.72577,5.17035,5.64121,7.11493,5.97931,6.63575,5.56079,6.06357,5.49841,5.71269,6.05019,7.14497,6.5814,6.00775,6.11357,5.33148,6.48299,243.294,6.13522,35.7132,204.467,0.407884,5.97605,14.2992,0.638658,108.319
-436.859,1,0.415723,3,7,0,240.362,245.402,254.856,233.892,235.842,249.695,232.82,249.565,282.992,220.512,258.072,227.416,246.395,268.794,240.8,241.944,231.806,245.269,250.307,239.342,248.75,228.282,231.147,245.038,233.949,253.224,255.015,244.946,219.955,240.568,6.0117,7.4094,6.34613,5.06942,6.31012,6.10083,5.78924,6.62011,7.34537,5.78496,6.84032,5.7277,5.78935,7.11253,5.30419,6.17671,6.80179,6.07758,6.67069,5.7181,6.53652,5.64578,5.30574,5.93387,7.43428,6.90498,6.09394,5.69517,5.74058,6.32096,244.485,6.02217,39.6759,206.266,0.427181,6.29888,14.362,0.653591,111.997
-430.699,0.874352,0.415723,3,7,0,239.582,250.054,250.462,232.789,229.112,249.081,224.775,246,283.084,219.74,259.683,227.731,239.198,267.352,245.04,247.878,233.03,236.895,256.211,243.441,246.43,223.863,225.786,245.92,236.747,253.302,253.886,240.977,215.755,248.509,6.26453,6.74657,6.40792,5.51104,6.83995,6.11265,6.19532,6.22966,7.20414,5.68145,6.79788,6.35145,6.35131,6.70169,5.33548,5.62612,6.27445,5.55542,6.28065,6.17262,6.4665,6.17912,6.04463,5.84429,6.56704,6.29137,5.721,5.90785,5.55365,6.03844,241.636,6.38441,35.2627,153.465,0.310534,5.93824,12.3881,0.557255,101.178
-440.406,0.624788,0.415723,3,7,0,235.998,246.816,256.285,228.182,233.014,250.167,230.606,244.389,282.721,219.018,263.847,226.949,240.971,264.723,245.102,248.304,233.156,237.678,252.211,243.864,246.12,225.511,230.702,248.606,235.662,252.257,251.962,244.305,217.532,245.132,5.73068,6.6189,6.69432,5.52473,6.59406,6.14069,6.07978,6.26619,7.15915,5.76761,6.84575,6.16678,6.29425,6.55829,5.3867,5.25953,6.30164,5.20198,6.44703,6.15252,6.80246,6.1863,6.08405,5.6678,6.34294,6.36443,6.00641,5.76166,5.59916,6.316,240.353,6.28218,38.131,164.167,0.231884,6.17503,12.8128,0.481544,102.145
